DATE,AVG_TEMP(°C),MIN_TEMP(°C),MAX_TEMP(°C),DUR_RAINFALL(hr),MAX_RAIN_FOR_10MIN(mm),MAX_RAIN_FOR_1H(mm),DAILY_RAINFALL(mm),MAX_WIND_VELOCITY(m/s),AVG_WIND_VELOCITY(m/s),MIN_REL_HUMIDITY(%),AVG_REL_HUMIDITY(%)
1987-06-03,20.5,16.7,25.9,0.83,0.5,0.5,0.5,5,2.5,65,89.5
1987-06-04,23.6,17.3,31,0,0,0,0,3.5,1.1,66,85
1987-06-05,24.1,19,31.9,1,0,0,0,3.5,1.2,59,85.8
1987-06-06,26,21.2,32.2,0,0,0,0,4,1.8,58,83.3
1987-06-07,19,15,24.3,13.08,5,15,58,4.5,2,95,97
1987-06-08,19.2,14.8,25.3,0,0,0,0,4,1.6,53,82.8
1987-06-09,20.6,13.5,27.2,0,0,0,0,3.5,1.1,41,80.8
1987-06-10,20.6,13,27.8,0,0,0,0,4.5,1.1,33,74.3
1987-06-11,21.9,13.9,29.7,0,0,0,0,3,0.8,38,63
1987-06-12,20.1,14.2,27,0,0,0,0,3.5,0.8,38,73.8
1987-06-13,21,16.3,27,0.5,0,0,0,4,1.1,38,74.5
1987-06-14,21.8,16.2,27.6,0,0,0,0,3.5,1.3,46,81.8
1987-06-15,21.7,18.1,26.7,0,0,0,0,4,1.9,59,82.5
1987-06-16,20.4,15.1,27.4,0.58,0,0,0,3.5,1,59,90.8
1987-06-17,21.5,15.6,29,0,0,0,0,3.5,0.9,47,81.8
1987-06-18,22.5,16.6,28.5,0,0,0,0,3.5,1,55,78.5
1987-06-19,20.2,17,24,1.5,0.5,1,1,3,0.8,78,93
1987-06-20,18.9,15.9,22.9,6.17,3.5,6,13.5,2.5,0.6,88,97
1987-06-21,22.2,17.7,28.5,0,0,0,0,4,1.5,47,83.5
1987-06-22,22.1,14.7,29.2,0,0,0,0,3.5,1.1,45,80.8
1987-06-23,22.5,15.5,29.6,0,0,0,0,3,1.1,44,78
1987-06-24,22,18.4,26.4,0,0,0,0,3.5,0.8,61,84.3
1987-06-25,25.1,18.5,32,0,0,0,0,3.5,1,37,70.5
1987-06-26,25.3,18.2,32.7,0,0,0,0,4,1,34,74.3
1987-06-27,24.6,17.3,32.2,0,0,0,0,3.5,0.9,40,76.5
1987-06-28,22.7,19.4,26.7,0,0,0,0,2.5,0.6,66,87.5
1987-06-29,22.2,16.8,29.7,0,0,0,0,3,1.1,51,85.3
1987-06-30,23,18.2,28.8,0,0,0,0,4.5,1.2,55,86
1987-07-01,23.1,18.7,28.7,0,0,0,0,2.5,0.8,63,86
1987-07-02,22.2,18.8,28.6,1.83,13,37.5,38.5,4,0.8,70,93.5
1987-07-03,23.5,19.6,28.9,0,0,0,0,4,1.3,74,90
1987-07-04,23.6,19.7,29.5,0,0,0,0,3.5,0.9,71,92
1987-07-05,22.7,18.3,27.6,4.83,4.5,16,23,3,0.9,73,92.3
1987-07-06,23.5,20.4,27.6,5.5,4,14,39,3.5,1.6,84,94
1987-07-07,24.2,20.6,30,0,0,0,0,4.5,1.2,69,90.5
1987-07-08,23.3,19.2,29,0,0,0,0,3.5,0.9,66,89.8
1987-07-09,24.6,19.2,30.5,0,0,0,0,3,0.8,52,83
1987-07-10,24.4,20.5,27.1,1,0,0,0,6,2,78,87.8
1987-07-11,24.6,22.2,27.7,8,3,6.5,21.5,6,2.6,79,93.8
1987-07-12,23.1,21.4,26.4,4,2,4.5,5.5,2,0.5,92,93.3
1987-07-13,23.1,20.5,27.4,0,0,0,0,3,1,76,91.8
1987-07-14,23.4,20.1,27.8,0,0,0,0,3.5,0.6,77,91
1987-07-15,22,20.7,23.4,18.67,3.5,8.5,82.5,9.5,3.2,94,96.8
1987-07-16,22,19.4,24.8,6.83,1,4.5,16,10.5,2.8,92,96.3
1987-07-17,24,19.9,28.6,0,0,0,0,3,0.9,75,91.3
1987-07-18,24,19.9,29.3,0,0,0,0,3,0.8,79,91.3
1987-07-19,24.7,20.3,30.9,0,0,0,0,3,0.9,72,91.5
1987-07-20,26.3,20.8,31.7,0,0,0,0,2.5,0.8,66,89.8
1987-07-21,24.6,23.4,26.3,19.17,16,45,154,5,1.7,95,97.8
1987-07-22,22.3,20,25,20.83,6,20,99,4,1.6,93,97.3
1987-07-23,22.7,19.5,28.3,2.17,1,4.5,7,4,1.1,82,94.5
1987-07-24,22.6,20.2,26.4,0,0,0,0,3.5,0.9,84,92.5
1987-07-25,23.7,19.1,28.5,1.33,0.5,0.5,0.5,4,1.3,78,93
1987-07-26,22.9,22.3,24,18.83,9,23.5,76.5,4,1.7,93,95.8
1987-07-27,26.3,22.5,30.2,1.92,5,7.5,10.5,4,1.1,83,93.8
1987-07-28,27.8,23.7,33.4,0.17,0,0,0,4,1.1,60,86.8
1987-07-29,24.9,22.7,28.9,2.25,1,3,4.5,5.5,1.8,85,93.3
1987-07-30,25.5,22.2,27.2,3.17,3,5,7,5,1.8,90,93.5
1987-07-31,23,20.2,25,5.75,4.5,8.5,17.5,2.5,0.5,92,94.3
1987-08-01,26.2,21.8,31.7,0,0,0,0,3.5,1.1,80,92.3
1987-08-02,26.4,24.6,29.7,0.67,1,1.5,1.5,3,0.8,85,92.3
1987-08-03,26.6,24.3,29.8,1.67,8,13.5,22.5,3,0.7,90,93.5
1987-08-04,25.2,23.6,26.9,10,9,10.5,31.3,3.5,0.7,92,96.5
1987-08-05,25.3,22,30.8,2,0,0,0,3.5,1.1,72,90.8
1987-08-06,24.4,20.1,28.5,0,0,0,0,2.5,0.7,81,90.5
1987-08-07,22.9,20,24.6,11.83,8,17.5,47.5,5.5,2.2,92,95.3
1987-08-08,23.4,19.8,27.7,0,0,0,0,3,1.3,66,89.3
1987-08-09,23.7,19.7,26.2,3,11,35,60,3,1.1,88,94.3
1987-08-10,23.5,19.2,29.6,2.17,1.5,3,4.5,4,1.3,77,91
1987-08-11,23.5,19.7,28.8,0,0,0,0,4.5,1.2,82,92.3
1987-08-12,24.7,20.8,31.3,0,0,0,0,4.5,0.9,62,86.5
1987-08-13,24.3,20.4,31,0,0,0,0,3,1,67,89.5
1987-08-14,25.7,20.4,33,0,0,0,0,2.5,0.8,66,89
1987-08-15,26.8,23.2,31.4,1.33,4,4.5,5.5,4.5,2.4,79,93.5
1987-08-16,24.9,23,27,10.5,11,32,77.5,3.5,0.9,93,97.3
1987-08-17,24.9,21.7,30.3,0,0,0,0,3,0.7,74,89
1987-08-18,24.5,19.6,31.8,0,0,0,0,3,0.8,68,88.8
1987-08-19,26.1,21.6,31.1,0,0,0,0,3.5,1.1,74,91
1987-08-20,24.1,21.7,26.7,9,15,40.5,90,3,1.3,90,94.5
1987-08-21,24.6,21,29.9,0,0,0,0,3,0.8,79,91.8
1987-08-22,25.3,21,31,0,0,0,0,2.5,0.9,66,89.5
1987-08-23,24.4,20.4,29.7,0.17,0,0,0,2.5,0.6,81,93.5
1987-08-24,24.3,20.8,28.6,6.5,2,8.5,24,3.5,1.2,84,93.8
1987-08-25,25.1,22.4,29.5,3.33,1,2,3,3,1,82,94.3
1987-08-26,24.8,20.5,31.3,0,0,0,0,3.5,1.1,62,89.3
1987-08-27,26.9,22.2,31.6,0.42,0.5,0.5,0.5,4.5,2.3,77,91
1987-08-28,26.7,23.4,29.5,3.75,6.5,12,23,4,1.3,86,94
1987-08-29,23.1,20,26.7,11,11,27,95.5,4.5,1.8,92,97
1987-08-30,22.2,19,27.2,18.17,9.5,41.5,135,4.5,1.9,94,97.3
1987-08-31,21.6,18.5,26.6,8.17,1,4.5,18.5,4.5,1.7,83,96
1987-09-01,22.9,18.4,27.4,0,0,0,0,4.5,1.3,69,87.8
1987-09-02,21.4,14.9,28,0,0,0,0,2.5,0.6,50,84.8
1987-09-03,23,18,28.8,0,0,0,0,4,1.3,60,88
1987-09-04,21.1,16.3,25.1,0,0,0,0,3.5,2,57,78.5
1987-09-05,19.6,18.8,21.4,12.5,1.5,5.5,18.5,4.5,2.5,92,96
1987-09-06,22.3,19.2,27.6,2.42,0.5,1,2.5,4,1.8,85,94
1987-09-07,20.5,15.8,24.9,0.17,0,0,0,3.5,1.4,74,91.3
1987-09-08,20.7,16,25.8,0,0,0,0,3.5,1,66,89.5
1987-09-09,19.6,14,26.1,0,0,0,0,2.5,0.7,69,88.8
1987-09-10,20.9,18.1,25.2,0,0,0,0,3,1,72,90.8
1987-09-11,20.4,18,24.8,0,0,0,0,4,1.7,68,89
1987-09-12,20.3,14.9,27.6,0,0,0,0,4.5,1.1,49,85.3
1987-09-13,20.2,13.8,26.8,0,0,0,0,3,1.4,53,84
1987-09-14,20.1,14.5,27.4,0,0,0,0,3.5,0.7,44,86.3
1987-09-15,21.8,17.7,27,0,0,0,0,3.5,1,72,87.3
1987-09-16,20,15.6,24.8,0,0,0,0,5,2.6,50,75.8
1987-09-17,17,11.5,23.2,0,0,0,0,3,1.1,54,82
1987-09-18,16.8,9.4,24.8,0,0,0,0,2.5,0.8,50,83.5
1987-09-19,18.2,10.8,27.8,0,0,0,0,2.5,0.8,48,85.3
1987-09-20,21.4,13.8,29.4,0,0,0,0,3.5,1.4,46,72.8
1987-09-21,20.9,13.1,27.6,0,0,0,0,3,1.1,73,89.8
1987-09-22,20.1,13.5,27.5,0,0,0,0,3,1,38,82.5
1987-09-23,18.3,11.2,26.4,0,0,0,0,3,0.8,54,87.3
1987-09-24,18.9,11,28.1,0,0,0,0,2.5,0.9,38,82.3
1987-09-25,16.5,12.2,22.6,1.33,4.5,5.5,6,6,1.9,70,87.3
1987-09-26,12.2,9.2,16.4,0.67,1,1,1.5,7.5,3,54,79
1987-09-27,13.2,3,21.4,0,0,0,0,4,1.3,48,76.8
1987-09-28,15.8,8.6,24.2,0,0,0,0,3,1,38,81.8
1987-09-29,15.7,10.8,23.5,0,0,0,0,3,0.8,49,84.3
1987-09-30,15.7,7.8,25.4,0,0,0,0,2.5,0.6,44,83.8
1987-10-01,17.7,10.8,26.3,0,0,0,0,3,1.1,44,81.5
1987-10-02,16.4,10,24.9,0,0,0,0,3.5,0.7,64,88
1987-10-03,17.3,11.6,26,0,0,0,0,2.5,0.6,35,83.3
1987-10-04,16.3,8.3,27.8,0,0,0,0,2,0.6,30,79.5
1987-10-05,17.8,9.6,28.4,0,0,0,0,2,0.7,33,79.5
1987-10-06,18.5,11.4,27.2,0,0,0,0,3.5,1,68,88.5
1987-10-07,18.7,11.5,24.4,0.08,0,0,0,4.5,1.4,50,82.3
1987-10-08,14.6,6.9,24.2,0,0,0,0,2.5,0.7,42,82.5
1987-10-09,16.8,8.9,26.6,0,0,0,0,3.5,1.1,50,84.5
1987-10-10,19.6,14,27,0,0,0,0,3.5,2,47,85
1987-10-11,16.8,10,24.8,0,0,0,0,3.5,1.1,47,86.5
1987-10-12,18.1,13.4,25.6,0,0,0,0,3.5,1.8,54,83.5
1987-10-13,15,10.3,20.4,0,0,0,0,4.5,2,53,82
1987-10-14,16.2,13,20.8,2.33,0.3,0.3,0.3,3.5,1.5,69,87.5
1987-10-15,17.7,15,21.5,3.67,0.5,0.5,0.5,5,2.3,77,87.3
1987-10-16,18.5,14.3,25.3,3.33,0.5,1,1.5,5,2,54,84.5
1987-10-17,16.1,9.7,21.9,0,0,0,0,5,1.4,71,90
1987-10-18,14.6,10.1,17.6,11.17,1.5,4.5,9,5.5,1.5,77,91.3
1987-10-19,10,7.8,13.8,3.5,0.5,1,2.8,5.5,2.2,59,88
1987-10-20,9.5,4.9,12.3,4.33,1,2.5,6,3.5,1.2,61,83.3
1987-10-21,7.5,3,10.8,0,0,0,0,3.5,1.1,49,74.5
1987-10-22,6.2,0.4,13.4,0,0,0,0,4.5,0.8,38,81.3
1987-10-23,8.5,0.5,18.4,0,0,0,0,2.5,0.5,41,82.5
1987-10-24,11.3,6.6,18.8,0,0,0,0,3,0.6,48,85
1987-10-25,8.8,2.5,16.1,0,0,0,0,2.5,0.5,36,79.8
1987-10-26,9.7,3.3,19.5,0,0,0,0,2.5,0.6,41,82.3
1987-10-27,9.9,1.5,19.8,0,0,0,0,3,0.6,47,84
1987-10-28,12,4,21.5,0,0,0,0,2.5,0.5,57,84
1987-10-29,13.7,7,21.3,9.67,1,2,6.5,2.5,0.8,74,95
1987-10-30,16.1,14,17.8,8.33,1,1.5,3.5,3.5,0.9,94,95.8
1987-10-31,13.9,12.6,16,0.5,0,0,0,5.5,3.3,72,87
1987-11-01,12.9,11.4,15.5,4,1.5,4,8,7.5,4,75,89.3
1987-11-02,11.9,10.7,13.4,19.33,1.5,6.5,15.5,3.5,1.6,93,95.8
1987-11-03,10.1,3.3,13.8,0,0,0,0,5,1.8,57,82.3
1987-11-04,6.8,-0.2,15.4,1.17,2,2.5,2.5,5.5,1.1,27,84
1987-11-05,4.9,-1.2,8.4,0,0,0,0,5.5,2.4,48,72.5
1987-11-06,3.7,-3.3,13.1,0,0,0,0,2.5,0.4,40,81.3
1987-11-07,6.5,0.8,11.7,1.5,0.5,1.5,1.5,7.5,1.5,62,86.5
1987-11-08,4.5,-3.1,13.5,0,0,0,0,3,0.6,54,84.8
1987-11-09,10.2,5,16.8,1.83,1,1.5,1.9,4.5,1.2,49,82.8
1987-11-10,11.5,4.2,20.9,0,0,0,0,3,0.9,57,86.5
1987-11-11,12.2,5.4,21.2,0,0,0,0,2,0.5,70,89.8
1987-11-12,14.3,9.8,20.4,1.67,1.5,5,5.3,4,1.2,80,92.5
1987-11-13,12.1,9.7,15,0,0,0,0,6.5,3.1,69,87.5
1987-11-14,10.1,5,15.4,0,0,0,0,4,1.8,61,85
1987-11-15,8.5,2.8,14.8,0,0,0,0,3,0.8,65,88.3
1987-11-16,8.2,3.8,16.1,1,0,0,0,6.5,1.7,60,85.3
1987-11-17,4.2,-1.2,11.4,0,0,0,0,3.5,0.5,49,86.5
1987-11-18,5.9,-1.2,14.4,1.67,3.5,7,7,5.5,1.5,64,90.3
1987-11-19,3.5,-1.8,8.8,0,0,0,0,3,1,40,73.3
1987-11-20,4.1,-2.4,13.8,0,0,0,0,1.5,0.3,35,81.3
1987-11-21,7.6,2,15.9,0,0,0,0,5.5,1.1,53,88.3
1987-11-22,6.7,0,17,0,0,0,0,2,0.2,31,79
1987-11-23,9.2,4.5,16.2,0,0,0,0,4.5,1.4,68,90.5
1987-11-24,3.5,-1.2,10.6,0,0,0,0,2.5,0.4,34,75
1987-11-25,5.6,-2,16,0,0,0,0,4,1.2,36,76.5
1987-11-26,11.3,5.8,15.8,0,0,0,0,4,1.7,74,85
1987-11-27,7.7,4.4,11.2,15,1.5,4,26,4.5,2.6,94,95.8
1987-11-28,1.1,-4.2,4.4,6.5,1,2,6.5,6.5,2.8,62,82.3
1987-11-29,-4.9,-7.8,-1.4,0,0,0,0,4.5,1.4,62,76.8
1987-11-30,-4.3,-8.5,0.3,0,0,0,0,4,0.7,53,75.5
1987-12-01,-5.8,-9,-3.8,3.67,0,0,2.4,8,1.3,63,80
1987-12-02,-5.5,-12.5,-0.6,0.33,0,0,0,1.5,0.2,41,80.3
1987-12-03,-1.2,-5,1.2,6.5,0,0,3.2,6,1.5,67,91.3
1987-12-04,-4.8,-12.2,2.5,0,0,0,0,2,0.2,41,80.5
1987-12-05,-0.8,-3,4.4,0,0,0,0,2.5,0.3,55,81.8
1987-12-06,-2.8,-8.1,4,0,0,0,0,3,0.4,74,86.8
1987-12-07,-1.9,-5.9,5.3,0,0,0,0,3.5,0.5,59,85.3
1987-12-08,2.3,-3.6,8,0.5,0,0,0,2.5,0.6,78,91.8
1987-12-09,2.4,-1.7,9.8,0,0,0,0,2.5,0.4,64,87
1987-12-10,3.9,-1.5,11.8,0.33,0,0,0,8,2,66,88.5
1987-12-11,-2.8,-6.7,2.4,0,0,0,0,6,1.9,52,74.3
1987-12-12,-3.5,-8.7,3,0,0,0,0,2.5,0.5,50,82.8
1987-12-13,-3.6,-8.2,3.2,0,0,0,0,4,0.6,59,85.5
1987-12-14,-1.9,-8.4,5.8,0,0,0,0,2.5,0.3,65,84.8
1987-12-15,2.4,-1.2,6.4,1,0,0,0,4,0.8,77,91.3
1987-12-16,1.6,-3,4.3,0,0,0,0,5.5,2.2,48,81.3
1987-12-17,2.1,-3.8,6.6,0,0,0,0,4,0.9,41,78.8
1987-12-18,-1.1,-6.1,6.9,0,0,0,0,3.5,0.4,29,76.5
1987-12-19,2,-3.7,9.1,0,0,0,0,2.5,0.5,62,86.3
1987-12-20,0.7,-3.2,5.2,0,0,0,0,5,1,50,83.3
1987-12-21,0.6,-3.1,6.2,0,0,0,0,3.5,0.6,61,84.5
1987-12-22,3.4,-1.5,7.8,0.5,0,0,0,6.5,1.6,54,85.8
1987-12-23,-0.1,-5.4,8.5,0,0,0,0,2,0.4,46,82.5
1987-12-24,3.2,-3.9,13.4,0,0,0,0,3.5,0.8,47,80.3
1987-12-25,7.3,2.3,13,0,0,0,0,5,1.3,85,94.3
1987-12-26,2.6,-1.3,8.2,0,0,0,0,2.5,0.4,76,91.5
1987-12-27,5,-2.3,14.1,0,0,0,0,3,0.8,59,85
1987-12-28,8.4,4.4,15.8,0,0,0,0,3.5,0.9,67,85.5
1987-12-29,6.1,2.3,8.4,0,0,0,0,6,1.5,67,87.8
1987-12-30,-3.5,-8,3,0,0,0,0,8,3.8,40,56.3
1987-12-31,-6.2,-11.8,1.2,0,0,0,0,1.5,0.2,22,71.5
1988-01-01,-3.1,-7.8,0,2.5,0,0,0,2.5,0.6,52,86.5
1988-01-02,-1.2,-6.1,2.2,0,0,0,0,3,0.6,50,82
1988-01-03,-2.9,-8.6,3.2,0,0,0,0,2.5,0.4,40,74.8
1988-01-04,-0.2,-4.7,3.2,0,0,0,0,4.5,0.9,53,65.8
1988-01-05,-4.7,-9.8,2,0,0,0,0,4,0.6,37,76
1988-01-06,-4.5,-10.8,3.5,0,0,0,0,3,0.5,30,76.8
1988-01-07,-0.2,-4.7,4.6,0,0,0,0,2,0.3,63,84.3
1988-01-08,1.7,-2,7.4,0.67,0,0,0.2,9,2,50,81.5
1988-01-09,-4.1,-8,-0.7,0,0,0,0,7,3.6,62,68.8
1988-01-10,-7.5,-11.6,-2.3,0,0,0,0,6,1.3,37,68.3
1988-01-11,-6.3,-12.6,1.8,0,0,0,0,4.5,0.6,40,77.3
1988-01-12,-2,-7.4,7.1,0,0,0,0,3,0.5,50,81
1988-01-13,2.9,-2.5,7.6,0,0,0,0,2,0.4,69,83.8
1988-01-14,5.8,2,11.9,0,0,0,0,2,0.5,55,81.3
1988-01-15,2.6,-1,7,0,0,0,0,4.5,1.2,60,85.3
1988-01-16,-2.1,-5.4,0.8,0,0,0,0,6.5,1.8,42,70.8
1988-01-17,-3.1,-8.3,2.8,1,0,0,0.1,2.5,0.5,64,91.8
1988-01-18,-2,-5.6,2.2,0.17,0,0,0,4.5,1,42,77
1988-01-19,-2.9,-8.4,4.2,0,0,0,0,4.5,0.7,53,82
1988-01-20,-0.1,-7,7.4,0,0,0,0,3.5,0.9,52,81.5
1988-01-21,3.7,0.9,7.4,4.17,1,2.5,5.5,4,1.5,70,89.8
1988-01-22,1.7,-3,8,3.83,0,0,1.1,7,2.6,43,89.5
1988-01-23,-6,-7.7,-3,4.33,0,0,0.9,7.5,5,71,82
1988-01-24,-7.9,-13.4,-3.7,3.83,0,0,1,2.5,0.5,43,80.3
1988-01-25,-4.7,-10.4,0.6,1.33,0,0,0.2,3.5,0.4,63,88
1988-01-26,-4.3,-11.6,1.2,1.83,0,0,0.3,3,0.6,42,80
1988-01-27,-2.5,-9.7,5.6,0,0,0,0,6.5,1.5,56,84.8
1988-01-28,-0.9,-7.8,5.8,0,0,0,0,3.5,1.1,53,83.5
1988-01-29,-0.6,-4.5,5.8,0,0,0,0,6,2.8,39,75.5
1988-01-30,-4.9,-9,-0.3,0.67,0,0,0,3.5,0.6,39,74.8
1988-01-31,-3.5,-8,-0.1,0,0,0,0,4,1,41,71.8
1988-02-01,-1.4,-8.7,6,0.67,0,0,0,4,0.9,48,79
1988-02-02,-4.7,-8.8,3.1,0,0,0,0,8.5,5.9,48,59
1988-02-03,-7.8,-11.7,-3.2,0,0,0,0,4.5,1.2,46,64.3
1988-02-04,-2.4,-9.2,6.8,3.33,0,0,0,3.5,1.8,84,91.8
1988-02-05,5.2,-1.2,10.8,0,0,0,0,6,2.4,81,91.3
1988-02-06,-4.6,-9.4,-1.2,0,0,0,0,8,4.5,47,68.5
1988-02-07,-7.3,-10.6,-3.8,0,0,0,0,6,1.8,55,74.3
1988-02-08,-5.8,-13.1,0.6,0,0,0,0,5.5,1.2,42,75
1988-02-09,-4.6,-11.2,1.8,0,0,0,0,6,1.7,41,77.3
1988-02-10,-6.1,-10.7,-0.8,0,0,0,0,4,1.1,41,71.8
1988-02-11,-4.6,-11.1,2.6,0,0,0,0,2.5,0.3,31,72
1988-02-12,-2.3,-9.5,6,0,0,0,0,2.5,0.3,68,84.3
1988-02-13,0.2,-5,7.2,0,0,0,0,3,0.6,24,70.5
1988-02-14,-1.3,-5.8,2,0,0,0,0,6.5,2.2,51,79
1988-02-15,-5.1,-9.6,-1,0,0,0,0,6,1.9,35,68.8
1988-02-16,-6.3,-9.2,-2.7,0,0,0,0,5,1.6,40,64.8
1988-02-17,-5.8,-11.4,-0.4,0,0,0,0,5,1.3,49,77.3
1988-02-18,-4.9,-8.4,-1.2,0,0,0,0,7,2.2,38,74
1988-02-19,-2.3,-11,7.3,0,0,0,0,3.5,0.9,39,77.8
1988-02-20,1,-4.8,7.8,0,0,0,0,4.5,0.9,25,71
1988-02-21,-1.3,-9.3,9.9,0,0,0,0,3.5,0.8,28,73
1988-02-22,2.9,-4,11.4,0,0,0,0,4,1.2,47,80.5
1988-02-23,2.9,-0.9,8.2,0.83,0.5,0.5,0.5,4,0.9,49,84
1988-02-24,2.2,-2.1,9.6,0,0,0,0,3.5,0.5,54,83
1988-02-25,2.2,-4.3,8.8,0,0,0,0,2.5,0.5,52,82.8
1988-02-26,5,1.2,11.6,0,0,0,0,3.5,1,49,81.8
1988-02-27,6.1,1,12.8,0,0,0,0,4.5,1.4,36,75.5
1988-02-28,1.5,-3.7,6.2,0,0,0,0,4.5,1.4,30,67.5
1988-02-29,0.5,-4.8,7.4,0,0,0,0,3,0.7,33,76.3
1988-03-01,2,-0.7,7,0,0,0,0,4.5,1,58,84.3
1988-03-02,-1,-4.3,4,0.5,0,0,0,7.5,2.7,41,77
1988-03-03,-2.9,-6.2,0.7,0,0,0,0,6.5,2.5,48,66
1988-03-04,-3,-7.3,2.8,0.67,0,0,0,3.5,0.8,54,88.3
1988-03-05,-1.9,-5.9,4.2,0.5,0,0,0,5.5,0.9,32,78.5
1988-03-06,-1.1,-6.6,4.6,2.67,0,0,1.9,7.5,2.3,37,75.3
1988-03-07,-2.8,-7.2,2,0.5,0,0,0,5.5,1.8,45,77
1988-03-08,-0.7,-4.1,4,2,0,0,2.5,6.5,2.1,50,80.3
1988-03-09,1,-6.4,9,0,0,0,0,6,1.8,52,85.3
1988-03-10,3.5,-5,13.6,0,0,0,0,3.5,0.9,19,66.8
1988-03-11,3.5,-1.6,6.6,12.33,1.5,5,31.5,4,1.5,69,88
1988-03-12,5.1,1.7,11.8,0,0,0,0,3.5,1.4,41,82.5
1988-03-13,8,-0.9,18,0,0,0,0,3.5,1,25,70.3
1988-03-14,7.8,5.2,10.3,7.33,0.5,1,2.5,2.5,0.8,68,85.5
1988-03-15,2.5,-0.4,5.2,0,0,0,0,5.5,2.2,48,63.8
1988-03-16,2.6,-1.6,7.3,0,0,0,0,4.5,1.8,44,67
1988-03-17,5.3,0.5,12.4,0,0,0,0,3.5,0.9,44,71
1988-03-18,3.1,-3.2,9.2,0,0,0,0,4.5,1.3,76,88.5
1988-03-19,2.3,-1.9,7.8,0,0,0,0,4.5,1.3,31,71.8
1988-03-20,4.6,-4.2,12.3,0,0,0,0,4.5,1.7,30,69
1988-03-21,6.9,1.5,11.6,7.67,0.5,1.5,3.5,6,2.6,64,81.8
1988-03-22,5.9,2.8,11.4,0.83,0.5,0.5,0.5,4.5,1.6,52,84.3
1988-03-23,3.3,-1.8,7.6,0,0,0,0,6.5,2,29,59.8
1988-03-24,3.4,-5.6,13.1,0,0,0,0,3.5,1,14,70.5
1988-03-25,6.7,3,13.3,0,0,0,0,5.5,1.8,43,69
1988-03-26,5.7,-0.1,12.7,0,0,0,0,5,1.1,33,78.3
1988-03-27,4.8,-2.9,14.4,0,0,0,0,5,1.2,25,68.3
1988-03-28,4.3,-0.7,10.8,0,0,0,0,2.5,0.6,42,80.8
1988-03-29,7.4,0.7,14.2,0,0,0,0,4,1.4,28,65.8
1988-03-30,8.9,3.7,16.5,0,0,0,0,4.5,1.9,30,58.3
1988-03-31,7.8,0.1,16,0,0,0,0,3.5,0.8,28,65
1988-04-01,7.9,2,17.4,0,0,0,0,3.5,0.9,37,78
1988-04-02,8.4,-0.5,18.6,0,0,0,0,4.5,1,29,66.5
1988-04-03,8.6,1.4,18,0,0,0,0,3.5,0.9,15,64
1988-04-04,10.9,1.8,21.6,0,0,0,0,5.5,1.6,29,64
1988-04-05,7.3,1.8,10.7,0,0,0,0,6,2.6,54,79.8
1988-04-06,7.6,-0.7,16,0,0,0,0,5,1.8,37,68.5
1988-04-07,8.8,5.2,15.1,0,0,0,0,4.5,2.2,33,64.8
1988-04-08,6.7,2.7,10.1,3.5,0.5,0.5,0.9,3,0.8,72,88.3
1988-04-09,6.7,-0.8,15.1,0,0,0,0,4.5,1.1,42,79
1988-04-10,8.2,-1,18.6,0,0,0,0,5,1.3,17,69
1988-04-11,11.9,2.6,20.5,0.5,0,0,0,4.5,1.3,15,60.8
1988-04-12,11.5,4.7,16.2,8.5,1.5,6,23.5,5.5,2.2,40,83.5
1988-04-13,10.2,2.4,19.4,0,0,0,0,5.5,2.2,37,75
1988-04-14,8.9,2.4,15.4,0,0,0,0,8,2.6,28,65.8
1988-04-15,11.1,1.7,21.6,0,0,0,0,3.5,1.2,19,69.8
1988-04-16,13.5,6.6,20.2,0,0,0,0,3,1,36,73
1988-04-17,14.6,5.1,24.6,6.83,0.5,1,2.5,4,1.4,16,72.3
1988-04-18,9.6,5.1,15,6.67,2,7.5,20.5,7,2.8,32,67
1988-04-19,9.9,4,14.1,2.5,0.5,1.5,1.5,6.5,3.2,31,59.3
1988-04-20,8.8,0.3,18.1,0,0,0,0,4,0.9,27,65.5
1988-04-21,9.7,4.9,15,0,0,0,0,6.5,2.2,18,56.8
1988-04-22,8.5,1.7,16.2,0,0,0,0,4.5,1.3,21,62.3
1988-04-23,8,2.4,12.7,0,0,0,0,5.5,1.8,45,77
1988-04-24,10.3,2.1,17.6,0,0,0,0,6,2.1,33,72.8
1988-04-25,13,4.9,20.1,0,0,0,0,5.5,2.2,42,72
1988-04-26,15.3,6.8,23,0,0,0,0,4,1.4,33,66.3
1988-04-27,15.3,6.3,25,0,0,0,0,4,1.4,39,74.5
1988-04-28,15.8,8,25.4,0.58,1,1,1,5,1.3,46,82.8
1988-04-29,16,10.6,23.6,0,0,0,0,5,1.5,66,87.3
1988-04-30,17.9,13,25.6,0.33,0.5,0.5,0.5,5.5,1.6,30,74.5
1988-05-01,17.7,9.9,22.5,1.33,2.5,5,5,5.5,2,15,61.8
1988-05-02,14.7,5,23.4,0,0,0,0,3.5,0.8,17,53.8
1988-05-03,16.5,10.8,24.6,0.75,0,0.3,0.3,3.5,1.4,82,87.5
1988-05-04,15.9,9.9,21.9,0,0,0,0,7.5,2.2,21,63.5
1988-05-05,14.5,5.5,22.5,0,0,0,0,5.5,1.8,18,52.5
1988-05-06,15.1,4.8,25.8,0,0,0,0,4.5,1.1,18,55.5
1988-05-07,15.8,12.1,21.4,5.83,1.5,5,14.5,5,2.2,60,84.3
