DATE,AVG_TEMP(°C),MIN_TEMP(°C),MAX_TEMP(°C),DUR_RAINFALL(hr),MAX_RAIN_FOR_10MIN(mm),MAX_RAIN_FOR_1H(mm),DAILY_RAINFALL(mm),MAX_WIND_VELOCITY(m/s),AVG_WIND_VELOCITY(m/s),MIN_REL_HUMIDITY(%),AVG_REL_HUMIDITY(%)
2001-04-28,17.2,14.4,22.5,6.75,0.1,0.2,0.3,5.2,2.1,32,66.5
2001-04-29,15.8,14.6,17.3,18.58,1,4.5,22.7,7.7,5,79,94.1
2001-04-30,16.7,14,22.5,9.08,0.7,3.5,11.4,9,6,42,73.6
2001-05-01,14.1,12.3,18.3,5.42,0.3,0.7,1.4,7,5,60,77.8
2001-05-02,14.3,11.2,21.3,7.92,0.3,1.2,4.5,5.9,3.5,44,76.8
2001-05-03,14.2,11.1,19.3,0,0,0,0,6.7,3.3,52,73.3
2001-05-04,15.1,11.9,19.1,0,0,0,0,5.1,3.1,61,76.1
2001-05-05,16.1,12.6,20,0,0,0,0,3.7,2,66,83.4
2001-05-06,19.3,15,24.5,1.42,0,0,0,3.5,1.4,62,81.9
2001-05-07,18.8,17.4,21.7,12.03,2,5.9,21.4,3.9,1.9,76,92.6
2001-05-08,19.1,16.8,22.2,4.17,1.9,5.1,10.4,6.2,3.2,71,88
2001-05-09,19.3,16.2,22.4,0,0,0,0,8.6,3.5,42,72.4
2001-05-10,18.9,15.5,25.9,0,0,0,0,7.4,3.9,25,50.8
2001-05-11,18.5,16.2,23.8,0,0,0,0,6.7,3.6,31,53
2001-05-12,19.3,14.9,25.3,0,0,0,0,6.9,2.8,26,55.3
2001-05-13,20.6,17.4,25.8,0,0,0,0,6.3,3.9,23,45.8
2001-05-14,20.3,16.9,24.7,0,0,0,0,9.5,4.5,27,60.5
2001-05-15,20.5,17.4,25.1,0,0,0,0,7,4.1,52,75.1
2001-05-16,21.8,18.9,25.9,0,0,0,0,7.7,3.8,20,37.1
2001-05-17,21.3,17.9,25.3,0,0,0,0,9,4.3,28,46.4
2001-05-18,19.7,16.8,22.7,0,0,0,0,12.6,6.8,55,75
2001-05-19,20.8,18.1,25,0,0,0,0,7.7,5.2,65,80.1
2001-05-20,20.7,17.7,25,0,0,0,0,6.8,4.2,67,83
2001-05-21,19.5,16,22.1,8.83,1.1,2.7,11.9,8.4,3.4,63,85.9
2001-05-22,16.9,16,18.4,14.13,0.2,0.9,1.3,8.6,6.2,88,90.9
2001-05-23,17.8,16.4,20,1.7,0,0,0,9.5,5.9,81,86.8
2001-05-24,19.3,15.6,23.3,0.07,0,0,0,5.7,2.7,61,79.3
2001-05-25,18.8,15.5,23.5,0,0,0,0,5.9,3.2,70,86
2001-05-26,20.6,18.5,25.9,2.25,0.1,0.4,0.5,4.8,2,69,89.8
2001-05-27,22.5,18.4,29.6,0,0,0,0,6,2.5,32,66.5
2001-05-28,21.8,18.1,27.9,0,0,0,0,6.4,2.9,30,59
2001-05-29,21.3,17.8,26.2,0,0,0,0,6.5,3.2,35,67.5
2001-05-30,18.4,15.8,20.9,11.58,0.4,1.9,6.4,4.7,2.2,61,88.6
2001-05-31,20.2,15.6,25,0,0,0,0,7.5,2.9,36,68.8
2001-06-01,21.7,17.2,25.9,0,0,0,0,7.7,4.8,31,44.4
2001-06-02,21.5,17.6,28,0,0,0,0,7.1,2.5,27,62.8
2001-06-03,20,16.6,23.5,0,0,0,0,6.7,3.5,66,84.4
2001-06-04,22,20,28.9,0,0,0,0,7.3,4.3,39,71
2001-06-05,19.8,18.4,21.9,7.52,0.2,1,3.2,5,2.3,63,86.3
2001-06-06,20.8,18.3,25.2,0,0,0,0,7.4,3.6,69,87.3
2001-06-07,20.7,17.8,25.9,0,0,0,0,4.9,2.9,65,84.3
2001-06-08,21.1,18.4,25.8,0,0,0,0,5.3,3.4,60,77.4
2001-06-09,21.1,18.1,25.7,0,0,0,0,4.8,3.1,64,79.1
2001-06-10,21.1,17.8,26,0,0,0,0,6.4,3,66,83.4
2001-06-11,21.6,18.1,26.7,0,0,0,0,6.1,4.3,54,73.5
2001-06-12,20.9,16.6,25.3,0,0,0,0,5.3,3.3,64,76.4
2001-06-13,19.9,17,24,9.95,1.2,5.1,13.8,7.6,4.8,45,75.6
2001-06-14,19.4,17,22.3,4.38,0.1,0.1,0.2,7,5.1,67,78.9
2001-06-15,20.2,16.5,25.3,0,0,0,0,5.7,3.9,51,72.5
2001-06-16,19.9,15.5,25.3,0,0,0,0,4.2,2.2,46,77.1
2001-06-17,21.8,17.8,26.1,0,0,0,0,6.2,2.9,59,79.5
2001-06-18,22,20.2,23.6,21.92,8.5,27,97.8,9.9,4.6,79,99
2001-06-19,22,20.6,23.3,17.25,9,22.6,77.2,8.1,3.8,97,98.8
2001-06-20,21,19.2,23.4,0,0,0,0,5.5,3.1,75,86.9
2001-06-21,20.2,18.3,23.1,0,0,0,0,6.6,3.8,67,82.3
2001-06-22,20.6,17.5,24.4,1.25,0,0,0,4.7,2.7,69,84.3
2001-06-23,20.5,19.3,23,24,0.2,1,4.1,4.2,1.8,89,95.9
2001-06-24,21.3,19.1,24.3,22.5,5.5,12.6,60.7,11.5,3.9,95,99
2001-06-25,23.7,21.9,28.1,3.67,2.5,7,10,18.9,5.8,69,87.6
2001-06-26,23.1,20.8,26.9,13.33,1.2,2.1,5,6.2,4,76,91.5
2001-06-27,23.7,21,28.9,0.67,0,0,0,7.3,4.8,63,84.3
2001-06-28,25,21.9,29.5,0,0,0,0,6.7,4.2,69,87
2001-06-29,24.3,22.5,27.6,7.87,0.8,1.8,2.9,7.3,3.7,82,95.6
2001-06-30,25.6,22.3,29.3,1.03,0,0,0,9.9,5.1,74,88
2001-07-01,23.6,20.2,28.6,2.58,3.5,11.6,17.2,6.6,2.8,75,93
2001-07-02,26.2,24.2,31.3,0,0,0,0,7,3.9,72,90.9
2001-07-03,26.5,24.1,31,0,0,0,0,7.3,5.3,64,84.5
2001-07-04,25.9,22.4,30.6,0,0,0,0,6.8,4.2,58,82.4
2001-07-05,25.1,23,29.3,10.67,7.5,24.8,71.5,7.4,3.4,79,95.1
2001-07-06,22.4,20,24.6,5.42,0.6,2.2,2.5,4.1,1.9,86,94
2001-07-07,22.1,19.2,27.3,0,0,0,0,3.8,2,63,83
2001-07-08,24,19.5,28.4,0,0,0,0,5.6,2.2,72,83.6
2001-07-09,25.3,22,29.6,0,0,0,0,5.3,2.4,69,83.6
2001-07-10,25.3,21.6,29.3,1.5,0.1,0.2,0.2,8.3,4.6,60,80
2001-07-11,24.6,23.5,25.8,18.33,9,32.7,72.7,7.5,4.3,93,97.9
2001-07-12,24.2,21.8,25.9,4.87,2.1,5.8,13.5,7.1,3.1,81,96.3
2001-07-13,24.9,23.4,27.9,3.88,0.3,0.7,1.5,7.1,2.9,71,90.6
2001-07-14,26.1,23.3,29.7,3.58,8,20.5,36.5,6.6,2.7,84,94.3
2001-07-15,26.6,25,30,1.03,0.5,1.1,1.1,9.9,5.5,81,94.8
2001-07-16,23.4,22,25.8,2.28,23,38.8,40.3,7.4,2.4,83,92.8
2001-07-17,23.4,20.8,26.8,0,0,0,0,5.4,3.4,67,79.5
2001-07-18,23.7,19.8,28.1,0,0,0,0,4.6,2.4,64,78.8
2001-07-19,24.4,20.3,28.5,0.2,0,0,0,3.9,1.4,63,83.5
2001-07-20,26.7,23.5,30.9,1.37,0.1,0.2,0.2,6.8,2.7,71,86.5
2001-07-21,27.7,25,30.9,0,0,0,0,6,2.5,79,90.4
2001-07-22,28.1,25.5,31.7,0,0,0,0,9.1,4.9,77,89.6
2001-07-23,28.5,26.1,32.9,0,0,0,0,6.8,4.3,64,83
2001-07-24,29.3,25.6,33.3,0,0,0,0,6.7,2,66,79.9
2001-07-25,28.7,25.8,32.9,1,0,0,0,3.6,0.6,57,77.8
2001-07-26,27.8,25.1,31.7,0,0,0,0,2.4,0.3,62,80.1
2001-07-27,27.5,25.1,32.1,0,0,0,0,3.5,2.6,66,80.4
2001-07-28,28,24.3,32.4,0,0,0,0,5.2,3.2,65,81.4
2001-07-29,29.1,26.9,32.7,0.13,0,0,0,9.8,6.4,69,86.6
2001-07-30,28.5,27.1,32.5,1.78,0.5,1.6,2.6,8.7,6.3,76,89.8
2001-07-31,28.6,24.8,32.4,6.67,1.5,3,11.7,8.9,5.9,76,90.8
2001-08-01,29.1,27,32,0,0,0,0,6.9,4.7,82,92.1
2001-08-02,29.5,26.8,33.3,0,0,0,0,3.9,2.3,68,85
2001-08-03,29.8,26.7,34.3,0,0,0,0,4.1,1.9,68,79.1
2001-08-04,30,27.1,34.5,0,0,0,0,4.6,2.3,66,81.3
2001-08-05,27.3,23.5,33.3,1.53,3,5,5.4,8,1.6,74,86.1
2001-08-06,28.8,25,33.3,0,0,0,0,5.9,2.7,61,76.6
2001-08-07,26.6,24.1,28.5,7.18,6.5,12,24.2,11.5,4,86,92.6
2001-08-08,27.7,25.2,31.7,4,5,15.5,20.8,11,5.7,72,87.3
2001-08-09,26.4,25,29.7,4.58,3,9.5,18.6,5.5,3.3,81,91.4
2001-08-10,25,23.5,26.9,0.47,0,0,0,5.8,4.1,68,75.5
2001-08-11,24.9,23.4,26.9,0.72,0,0,0,6.5,4.7,70,75.4
2001-08-12,25.3,23.5,28.7,0.95,0,0,0,7.6,5.4,62,76.3
2001-08-13,26.8,24.1,31,0.08,0,0,0,6,4.2,71,82.4
2001-08-14,26.4,24.4,28.8,4.68,11.5,31,57.2,3.7,1.7,82,92.6
2001-08-15,27.8,25.2,32.4,0.45,0.1,0.1,0.1,4.4,2.8,72,88.9
2001-08-16,28.7,25,33.6,0,0,0,0,5.6,3.3,59,79.5
2001-08-17,28.1,25.4,32.1,0,0,0,0,7.1,4.4,61,77.9
2001-08-18,27.4,25,32.3,0.7,0,0,0,8.3,5.3,56,76.4
2001-08-19,27.6,24.5,32.3,0,0,0,0,6.9,5,57,75.9
2001-08-20,28.1,25.1,33,0,0,0,0,6,4.6,55,74.1
2001-08-21,27.3,25,31.3,0,0,0,0,6.1,3.5,61,77.3
2001-08-22,28.6,25.3,33.8,0,0,0,0,5.7,3.1,45,71.8
2001-08-23,28.2,24.4,33.3,0,0,0,0,5.3,3.2,36,63.5
2001-08-24,27.7,24.7,32.8,0,0,0,0,4.5,2.4,36,63
2001-08-25,26.2,23.9,28.9,0.22,0,0,0,4,1.4,51,72.9
2001-08-26,26.3,22.8,31.3,1.08,0,0,0,5.7,2.5,60,75.3
2001-08-27,25.8,22.5,31.1,0.42,0,0,0,5.9,4.4,49,67
2001-08-28,24.8,21.4,30.4,0,0,0,0,5.9,4.3,44,64
2001-08-29,24.2,20.9,29.9,0,0,0,0,6.1,4.1,51,67.5
2001-08-30,21.3,18.9,23.9,12,1.5,5.5,18.4,6.1,4,71,84.6
2001-08-31,23.5,20,28.8,0,0,0,0,6.9,4.2,42,62.4
2001-09-01,24.3,21,29.6,0,0,0,0,5.7,3.9,51,66.3
2001-09-02,25,21.6,29.3,0.3,0,0,0,7.7,4.9,48,70.8
2001-09-03,25.4,22.2,30.1,0.58,0.3,0.3,0.3,7.2,4.6,51,71.1
2001-09-04,23.8,21,28.2,0,0,0,0,5.3,3.9,56,68.8
2001-09-05,24.4,21.1,30,2.82,0.5,0.8,1,5.6,3.8,56,73.1
2001-09-06,24,21.9,28.2,4.58,0.3,0.5,0.7,4.5,2.3,62,80.9
2001-09-07,24.9,21.3,29.7,0,0,0,0,6.8,3.9,51,72.4
2001-09-08,25.5,22.2,30.4,3.6,0.3,0.4,0.7,7.5,4.8,56,78.9
2001-09-09,24.7,23.9,26.1,7.97,4,10.5,20.5,5,3.3,89,96.5
2001-09-10,23.2,21.5,24.9,4.03,3,4.5,7.7,7.7,5.1,75,86
2001-09-11,23.6,20.8,28.4,0,0,0,0,8.3,5.6,51,67.6
2001-09-12,22.5,20.4,26,0.1,0,0,0,6.9,5,47,63.6
2001-09-13,21.5,19.4,25.9,7.78,0.5,1.1,2.3,7.3,4.8,57,74.3
2001-09-14,20.4,19.4,21.5,17.58,4.9,8.9,15.1,7.1,5.2,86,92.3
2001-09-15,22.2,19.3,28,0,0,0,0,6.5,4.4,55,74.9
2001-09-16,23,18.2,29.2,0,0,0,0,5.9,3.3,56,73.9
2001-09-17,24.6,20,29.9,0,0,0,0,5.6,3.1,42,72
2001-09-18,24.9,21.8,29.9,0,0,0,0,4.9,1.7,51,73.6
2001-09-19,24.3,21.4,29.4,0,0,0,0,5.5,3.7,59,76.4
2001-09-20,24.1,20.6,29.3,0,0,0,0,5.2,3.2,54,75.1
2001-09-21,20.1,15.8,27.3,3.32,0.4,0.7,1,9.8,5.6,46,69
2001-09-22,18.2,14.6,23,0,0,0,0,8.8,5.5,38,54.9
2001-09-23,20.3,16.2,25.7,0,0,0,0,5.3,3.2,52,65.5
2001-09-24,21.4,16.4,28.2,0,0,0,0,7,2.9,43,72
2001-09-25,20.9,18.5,23.6,0.13,0,0,0,5.2,2.6,55,72
2001-09-26,21.2,17.5,26.9,0,0,0,0,5.2,3.9,51,68.6
2001-09-27,22,18.8,27.6,0,0,0,0,4,2.3,52,69
2001-09-28,21.4,19,26.6,0,0,0,0,8.1,5.4,46,65.5
2001-09-29,20.7,17.7,25.5,0,0,0,0,6.9,4.8,47,61
2001-09-30,17.6,16.6,19.6,18.67,1.5,5.2,25.1,7.6,5,66,91.6
2001-10-01,18.7,16,24.2,1.75,1,1.9,2.3,6.8,3.7,57,77.5
2001-10-02,20.1,15.4,26.5,0,0,0,0,5.7,2.5,42,65.6
2001-10-03,21,17.8,26.8,0,0,0,0,4,2.2,52,68.8
2001-10-04,20.2,18.1,24,2.4,0.1,0.1,0.1,6.6,2.4,69,79.9
2001-10-05,17.7,13.4,23.8,0,0,0,0,6.9,2.8,38,61.3
2001-10-06,18.6,15,24.2,0.43,0,0,0,6.4,3.6,47,67.3
2001-10-07,18.7,15.3,22.7,0,0,0,0,8.4,5.1,49,65.5
2001-10-08,20.1,19,23.3,1.68,0.1,0.1,0.1,6.5,4.7,60,75.1
2001-10-09,19.1,17,21,16.58,5.5,16,52,6.9,4.5,78,92.3
2001-10-10,18.4,15.4,22.5,0,0,0,0,9.5,6.2,48,70
2001-10-11,19.2,15.9,24.6,0,0,0,0,7.7,4.1,44,66
2001-10-12,18.3,14.1,23.7,0,0,0,0,4.6,2.7,43,61.4
2001-10-13,18.7,14.2,25,0,0,0,0,4.9,1.8,34,61.8
2001-10-14,19.5,14.6,25.4,0,0,0,0,5.9,2.8,40,64.8
2001-10-15,20.3,16.8,25.9,0,0,0,0,5.8,4.3,46,68.4
2001-10-16,20.3,16.8,25.6,0.22,0,0,0,3.7,1.7,39,59.9
2001-10-17,18.4,16.2,23,0.08,0,0,0,7.6,4.7,42,58.5
2001-10-18,16.4,13.5,21,0,0,0,0,6.8,4.9,40,53.1
2001-10-19,17,12.8,22.8,0,0,0,0,5.5,3.1,44,60.9
2001-10-20,17.6,13.8,23.1,0,0,0,0,6.2,4.1,53,67.1
2001-10-21,17.6,15.6,19.6,18.37,0.5,1,6,3.7,1.6,70,94.4
2001-10-22,18.1,16.6,19.8,12,2.5,6,14,5.4,2.5,79,94.3
2001-10-23,18.8,14.6,26,0,0,0,0,5.4,2.6,35,68.1
2001-10-24,19,15.6,25.3,0,0,0,0,4.4,2.3,56,77.3
2001-10-25,18.9,15.9,24.3,0,0,0,0,4.6,3,56,77.6
2001-10-26,18.5,16.7,21.4,0,0,0,0,4.5,2.4,60,72.9
2001-10-27,18.1,15.7,22,10.08,2,8.5,18.8,4.2,1.8,64,80.4
2001-10-28,17,14.8,19.7,7.33,7.5,32.5,50.9,7,3.3,67,84.6
2001-10-29,15.6,12.6,21,0,0,0,0,6.6,4.3,54,71.8
2001-10-30,15.9,11.8,21.3,0,0,0,0,4.7,2.2,51,74.1
2001-10-31,17.3,14,22.6,0,0,0,0,6.7,4.2,52,72.1
2001-11-01,17.5,14.3,23,0,0,0,0,5.8,3.4,44,61.4
2001-11-02,13.6,9.4,18.4,0,0,0,0,6.1,2,20,38.5
2001-11-03,13,11.1,16.4,1.45,0,0,0,5.6,2.8,27,48.9
2001-11-04,14.4,7.7,20.9,0,0,0,0,6.9,2.7,31,51.9
2001-11-05,13.4,9.4,16.3,9.17,0,0,3.7,6.1,1.8,69,82.1
2001-11-06,9.6,7,14.9,0,0,0,0,7.7,3.3,25,44.3
2001-11-07,10.2,4.7,18.2,0,0,0,0,5.1,1.8,25,45.5
2001-11-08,12.5,7.9,20.6,0,0,0,0,3.9,1.6,27,45.6
2001-11-09,12.5,10.2,18.2,0,0,0,0,8.2,3.2,32,53.9
2001-11-10,12.5,8.9,19.1,0,0,0,0,6.6,2.9,47,64
2001-11-11,12.3,9.5,16.5,0,0,0,0,6.3,2.7,32,48.5
2001-11-12,12.3,8.7,18.1,0,0,0,0,5.5,3.2,29,45.9
2001-11-13,9.6,6.7,14.4,0,0,0,0,5.7,2.8,17,31
2001-11-14,10.2,5.3,16,0,0,0,0,6.1,2.6,29,50.6
2001-11-15,8.6,4.3,13.8,0,0,0,0,7.6,4.2,32,44.3
2001-11-16,10.1,5.6,16.9,0,0,0,0,5.9,2.9,37,51.5
2001-11-17,10.2,6.4,15.4,0,0,0,0,4.3,2.5,33,47.3
2001-11-18,11.1,7,17.6,0,0,0,0,3.7,2.1,30,49.9
2001-11-19,12.4,7.9,19.6,0,0,0,0,3.6,1.1,46,65.1
2001-11-20,13.7,9.5,22,0,0,0,0,3.8,1.3,46,67.3
2001-11-21,13.5,10.7,19,0,0,0,0,4.6,2.4,23,43.3
2001-11-22,13.6,9.7,19.6,0,0,0,0,5.1,2.7,31,49.9
2001-11-23,14.1,10,21.3,0,0,0,0,5.4,2.7,26,43.3
2001-11-24,13.8,10.1,20.1,0,0,0,0,5.9,3.5,22,45.5
2001-11-25,10.6,4.9,15,0,0,0,0,6.9,3.7,27,46
2001-11-26,5,2.1,10.6,0,0,0,0,6.1,3,34,43.8
2001-11-27,4.1,-0.3,9.5,0,0,0,0,6.4,3.1,34,43.6
2001-11-28,7.9,2.2,12.8,0.92,0,0,0.7,6.2,3.5,37,56.9
2001-11-29,12.1,9.8,15.6,15.67,0,0,8.5,6,2,85,97.3
2001-11-30,7.8,3.5,13.5,0,0,0,0,5.6,2.6,20,41.1
2001-12-01,7.2,3.4,14,0,0,0,0,5.4,2.6,23,34.6
2001-12-02,10.2,5.6,17.5,0,0,0,0,4.6,2,32,47.1
2001-12-03,7.7,4.8,11.4,11.87,0,0,10.3,6.3,2.8,34,69.6
2001-12-04,8.1,4.5,15,4.33,0,0,4.4,6.8,2.7,49,71
2001-12-05,7.5,6,9.5,0,0,0,0,5.4,2.7,33,53.1
2001-12-06,4.7,1.7,8,0,0,0,0,5.9,3.1,21,34.5
2001-12-07,3.8,-0.2,10.1,0,0,0,0,6.6,3.4,19,32.9
2001-12-08,6,2.4,12.4,0,0,0,0,6.8,3.6,16,26.3
2001-12-09,6.7,3.3,11,0,0,0,0,5.5,1.9,30,41.3
2001-12-10,8.4,5.1,14.4,3,0,0,0.3,6.7,3.6,29,58.9
2001-12-11,8.7,5.9,14.6,1.75,0,0,0.3,6.3,4.6,49,66.5
2001-12-12,10.5,7.4,16.3,7.03,0,0,9.8,5,3.7,52,70.9
2001-12-13,5.9,0.6,10.3,5.5,0,0,2.2,6,3.7,19,57.6
2001-12-14,1.2,-2.2,6.2,0,0,0,0,7.8,4.6,42,52.4
2001-12-15,0.9,-1.9,5.2,0,0,0,0,7.3,3.6,22,37.5
2001-12-16,1.5,-1.7,6,0,0,0,0,7,4.1,19,25.6
2001-12-17,4.8,1.4,9.3,0,0,0,0,5.5,2.2,21,33
2001-12-18,2.3,-0.8,6.4,0,0,0,0,7.1,3.5,14,20.5
2001-12-19,3.1,-0.2,8.2,0,0,0,0,6.5,3.2,13,19.5
2001-12-20,4.9,0.8,11.3,0,0,0,0,6,2.5,14,22.9
2001-12-21,3.3,-0.4,7.2,0,0,0,0,7.2,3.7,21,41.8
2001-12-22,1.5,-1.2,6.2,0,0,0,0,8,4.4,20,41.3
2001-12-23,2.3,-1.7,7.4,0,0,0,0,6.1,3,32,46.4
2001-12-24,2.7,-0.6,8.8,0,0,0,0,8,2.4,23,44.9
2001-12-25,2.8,0.7,7.3,1.83,0,0,1.4,11.7,5.1,41,61.3
2001-12-26,3.8,0,9,0,0,0,0,6.9,2.4,29,45.5
2001-12-27,3.5,0.4,8.5,0,0,0,0,6.8,3.2,31,45.9
2001-12-28,3.3,-0.8,7.8,0,0,0,0,5.6,2.8,28,39.8
2001-12-29,3.7,-1,8.7,0,0,0,0,11.3,5.3,33,50.6
2001-12-30,2.1,-0.4,7.3,0,0,0,0,9.3,4.7,24,42.6
2001-12-31,4.3,-2.3,11,0,0,0,0,6.8,3.7,18,44.5
2002-01-01,4.2,-2.2,9.1,0,0,0,0,7,4.1,17,41.3
2002-01-02,-2.4,-5.3,1.1,0,0,0,0,8.8,5.3,16,27.4
2002-01-03,-0.6,-6.2,4.9,0,0,0,0,6.8,3.8,20,36
2002-01-04,7.4,2.8,11.4,0,0,0,0,9.2,5.9,34,55.6
2002-01-05,5.1,0.4,8.7,0,0,0,0,9.9,4.4,12,28
2002-01-06,5.1,-0.2,12,0,0,0,0,3.2,1.2,18,41.6
2002-01-07,4.6,-0.6,11.1,1.08,0,0,1,11.9,6.6,29,54.4
2002-01-08,-0.4,-2,3,0,0,0,0,12.6,7.5,26,40.8
2002-01-09,2.1,-2.8,7.8,0,0,0,0,6.5,3.9,23,39.8
2002-01-10,6.9,1.9,11,0,0,0,0,8.3,5.4,30,59.1
2002-01-11,9.4,6.2,14.8,0,0,0,0,7.1,3.9,25,45.8
2002-01-12,10.9,6.4,16.2,0,0,0,0,6.7,3.2,24,35.5
2002-01-13,11.4,10.5,12.7,0.67,0,0,0,6.1,3.1,37,64.1
2002-01-14,12.7,10.7,14.2,1.02,0,0,1.3,5.7,3.2,78,88.3
2002-01-15,15.6,14.1,16.8,9.88,0,0,27.5,11.5,5.9,96,98.3
2002-01-16,8.8,6.2,15.6,18.92,0,0,25,7.3,4.5,87,95.4
2002-01-17,5.3,3.6,7.6,4.83,0,0,1.5,5.6,3.2,70,82.5
2002-01-18,6,3.3,8.9,3.42,0,0,0.5,5.8,4.4,71,80.5
2002-01-19,6.1,4.6,7.9,0,0,0,0,6.1,4.4,57,67.4
2002-01-20,7.1,4.4,10.8,0,0,0,0,5.7,3.5,57,66.6
2002-01-21,4.3,0.5,7.5,0.67,0,0,0,8.7,3.8,39,58.9
2002-01-22,0.9,-1,4.3,0.17,0,0,0,10.7,7.5,32,45
2002-01-23,0.5,-1.7,4.6,0,0,0,0,10.3,5.5,26,42
2002-01-24,1.3,-3.2,6.1,0,0,0,0,8.3,3.1,23,40.3
2002-01-25,4.1,-1.5,9.2,0,0,0,0,5.5,2.6,22,45.4
2002-01-26,5.3,3.3,6.9,17.83,0,0,28,6.5,4.4,62,91.8
2002-01-27,3.7,0,7.1,0,0,0,0,7,3.7,42,65.8
2002-01-28,0.9,-1.5,5.2,0,0,0,0,8.4,4.3,24,47.6
2002-01-29,0.2,-3.5,4,0,0,0,0,8.1,3.3,24,41.4
2002-01-30,2.3,-0.3,7,0,0,0,0,5.6,3.4,20,43.4
2002-01-31,1.2,-2.7,6.3,0,0,0,0,6.1,3.1,18,33.8
2002-02-01,4.1,-0.2,9.3,0,0,0,0,5,2.6,18,31.9
2002-02-02,6.6,2.4,11.8,0,0,0,0,4.9,1.8,23,39.5
2002-02-03,6.9,4.1,12.1,0.42,0,0,0,5.6,3.5,39,58.8
2002-02-04,6.7,3.1,11.7,0,0,0,0,3.9,2.1,41,57.6
2002-02-05,8.7,6,13.6,0,0,0,0,6.6,2.8,37,52.1
2002-02-06,9.2,5.7,15,0,0,0,0,6.4,4,21,35.4
2002-02-07,8.3,5.2,13.8,0,0,0,0,7.1,4.5,13,33.5
2002-02-08,8.3,5,12.9,0,0,0,0,9.6,5.1,26,38.5
2002-02-09,2.7,-1.2,6.2,0,0,0,0,6.6,3.5,14,22.5
2002-02-10,2.9,0,7.7,0.18,0,0,0,7,3.9,22,46.9
2002-02-11,1.5,-1.9,7.7,0,0,0,0,11,4.8,20,33.8
2002-02-12,2.1,-3.3,7.5,0,0,0,0,5.6,3,14,31.4
2002-02-13,4.9,0.8,10.1,0,0,0,0,5.8,2.6,22,30.5
2002-02-14,4.7,0,11.4,0,0,0,0,6.2,2.6,24,43.5
2002-02-15,6,1.7,12.2,0,0,0,0,6.1,3.8,10,24.4
2002-02-16,7.7,3.8,14.4,0,0,0,0,6.6,3.9,15,33
2002-02-17,9.4,5,15.2,0,0,0,0,9.6,4.5,22,35.5
2002-02-18,2.6,-0.1,6.8,0,0,0,0,6.8,3.9,14,24.1
2002-02-19,2,-3,8,0,0,0,0,5.6,2.8,17,34.4
2002-02-20,7.3,1.5,14.6,0,0,0,0,6.9,4.1,17,29.1
2002-02-21,7.7,5.6,10.6,8.83,0,0,10,7.7,3.5,28,73.9
2002-02-22,8.6,4.9,13.6,0,0,0,0,6.1,2.7,44,66
2002-02-23,8.5,4.1,14.1,0,0,0,0,6,2.8,33,58.5
2002-02-24,7.3,4.5,11.7,0,0,0,0,7.1,4.6,43,58
2002-02-25,9.3,4.1,14.9,0,0,0,0,6.7,2.9,47,63
2002-02-26,10.8,8.5,16.5,0.08,0,0,0,6.7,3,28,55.6
2002-02-27,9.9,7.2,11.8,3.33,0,0,1.9,4.5,1.6,38,57.9
2002-02-28,10.4,6.8,16.1,0.83,0,0,0.4,4.8,1.8,25,62.6
2002-03-01,10.2,6.8,15.1,0,0,0,0,5,3.1,49,66.3
2002-03-02,9.3,7.1,14.8,0,0,0,0,7.2,3.2,28,67.9
2002-03-03,8.6,5.7,12.7,0,0,0,0,6.6,3.3,51,70
2002-03-04,9.2,4.4,13.9,0,0,0,0,4.8,2,16,53.9
2002-03-05,7.4,6.1,9,13.75,0,0,12,4.8,2.1,61,89.3
2002-03-06,6,2.3,10.3,2.08,0,0,1,9.1,5.8,37,55.8
2002-03-07,4.1,0.1,9.9,0,0,0,0,7.7,3.6,15,30.6
2002-03-08,6,0.2,12.7,0,0,0,0,7,3,16,39
2002-03-09,11.2,6.1,16.9,0,0,0,0,9.7,6.3,37,59.9
2002-03-10,13.1,9.8,17.6,0,0,0,0,8.3,4.5,40,65
2002-03-11,11.1,5.7,18.3,0,0,0,0,7.9,3.3,15,31.1
2002-03-12,12.6,8.4,21,0,0,0,0,6.5,2.5,15,38.9
2002-03-13,12.8,8.4,19.3,0,0,0,0,4.9,2.9,52,70.6
2002-03-14,11.7,9.7,13.1,14.67,0,0,58,7.1,3,58,91
2002-03-15,13,9.2,18.3,0.58,0,0,0.5,8.9,4.3,27,60.8
2002-03-16,12.6,8,17.6,0,0,0,0,8.2,3.7,40,52.1
2002-03-17,13.5,9.4,18.3,0,0,0,0,10,5,24,38.9
2002-03-18,12.1,8.5,16.4,0,0,0,0,7.2,3.9,13,27
2002-03-19,11.7,6,17.2,0,0,0,0,11.4,5.9,24,46
2002-03-20,13.9,8.6,19.1,0,0,0,0,11.8,5,54,73.5
2002-03-21,13,10.3,15.2,3.43,0,0,17,13,6.5,17,52.1
2002-03-22,9,6,12.2,0.55,0,0,0.2,8.3,4.6,20,45.6
2002-03-23,8,3.7,13.1,0,0,0,0,9.4,5.6,22,32
2002-03-24,7.4,2.8,12.5,0,0,0,0,8.4,4.2,19,35.5
2002-03-25,10.5,6.9,15.9,0,0,0,0,6.6,3.8,16,31.8
2002-03-26,9.9,7.4,12.4,1.58,0,0,1.5,4.1,1.4,31,67.5
2002-03-27,11.8,7.2,18.1,0,0,0,0,9.3,4.6,38,53.4
